Comment,Gopinath-num,Gopinath1896-img,Gopinath1914-img,Kosambi
,222,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-291.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-285.jpg,150
,223,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-292.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-286.jpg,151
,224,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-293.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-287.jpg,152
,225,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-294.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-288.jpg,153
,226,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-295.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-289.jpg,352
,227,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-296.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-290.jpg,154
,228,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-297.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-291.jpg,155
,229,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-298.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-292.jpg,236
,230,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-299.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-293.jpg,156
,231,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-300.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-294.jpg,313
,232,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-301.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-295.jpg,157
,233,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-302.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-296.jpg,329
,234,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-303.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-297.jpg,158
,235,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-304.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-298.jpg,159
,236,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-305.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-299.jpg,160
,237,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-306.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-300.jpg,161
,238,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-307.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-301.jpg,162
,239,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-308.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-302.jpg,163
,240,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-309.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-303.jpg,164
,241,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-310.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-304.jpg,304
,242,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-311.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-305.jpg,165
,243,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-312.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-306.jpg,272
,244,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-313.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-307.jpg,338
,245,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-314.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-308.jpg,166
,246,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-315.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-309.jpg,210
,247,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-316.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-310.jpg,303
,248,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-317.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-311.jpg,167
,249,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-318.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-312.jpg,344
,250,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-319.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-313.jpg,168
,251,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-320.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-314.jpg,201
,252,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-321.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-315.jpg,169
,253,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-322.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-316.jpg,170
,254,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-323.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-317.jpg,171
,255,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-324.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-318.jpg,172
,256,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-325.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-319.jpg,213
,257,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-326.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-320.jpg,239
,258,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-327.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-321.jpg,347
,259,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-328.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-322.jpg,173
,260,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-329.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-323.jpg,176
,261,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-330.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-324.jpg,299
,262,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-331.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-325.jpg,174
,263,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-332.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-326.jpg,175
,264,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-333.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-327.jpg,325
,265,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-334.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-328.jpg,177
,266,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-335.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-329.jpg,308
,267,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-336.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-330.jpg,269
,268,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-337.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-331.jpg,258
,269,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-338.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-332.jpg,178
,270,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-339.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-333.jpg,179
,271,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-340.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-334.jpg,243
,272,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-341.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-335.jpg,337
,273,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-342.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-336.jpg,180
,274,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-343.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-337.jpg,181
,275,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-344.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-338.jpg,182
,276,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-345.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-339.jpg,183
,277,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-346.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-340.jpg,326
,278,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-347.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-341.jpg,302
,279,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-348.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-342.jpg,312
,280,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-349.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-343.jpg,282
,281,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-350.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-344.jpg,218
,282,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-351.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-345.jpg,315
,283,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-352.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-346.jpg,184
,284,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-353.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-347.jpg,238
,285,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-354.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-348.jpg,306
,286,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-355.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-349.jpg,185
,287,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-356.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-350.jpg,186
,288,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-357.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-351.jpg,288
,289,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-358.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-352.jpg,187
,290,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-359.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-353.jpg,188
,291,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-360.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-354.jpg,189
,292,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-361.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-355.jpg,316
,293,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-362.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-356.jpg,190
,294,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-363.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-357.jpg,254
,295,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-364.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-358.jpg,191
,296,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-365.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-359.jpg,192
,297,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-366.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-360.jpg,284
,298,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-367.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-361.jpg,6
,299,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-368.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-362.jpg,193
,300,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-369.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-363.jpg,289
,301,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-370.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-364.jpg,301
,302,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-371.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-365.jpg,194
,303,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-372.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-366.jpg,195
,304,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-373.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-367.jpg,250
,305,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-374.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-368.jpg,470
,306,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-375.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-369.jpg,249
,307,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-376.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-370.jpg,253
,308,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-377.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-371.jpg,345
,309,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-378.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-372.jpg,333
,310,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-379.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-373.jpg,339
,311,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-380.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-374.jpg,430
,312,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-381.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-375.jpg,264
,313,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-382.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-376.jpg,278
,314,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-383.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-377.jpg,300
,315,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-384.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-378.jpg,317
,316,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-385.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-379.jpg,234
,317,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-386.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-380.jpg,292
,318,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-387.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-381.jpg,196
,319,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-388.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-382.jpg,197
,320,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-389.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-383.jpg,198
,321,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-390.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-384.jpg,199
,322,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-391.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-385.jpg,200
,323,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-392.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-386.jpg,283
,324,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-393.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-387.jpg,332
,325,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-394.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-388.jpg,146
,326,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-395.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-389.jpg,248
,327,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-396.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-390.jpg,101
,328,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-397.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-391.jpg,102
,329,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-398.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-392.jpg,242
,330,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-399.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-393.jpg,235
,331,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-400.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-394.jpg,609
,332,gopinath/1896-XikpAAAAYAAJ/pdf/images-300/p-401.jpg,gopinath/1914-VeBjAAAAMAAJ/pdf/images-300/p-395.jpg,294